710s|  7500 |  4005 |  7104k| 945.7 |   616M |  20 |2080 |7194 |5969 | 253k|  4 |  43k|1738 | 3.565602e+04 |      --      |    Inf |  30.14%
 5034s|115600 | 11437 | 52459k| 453.7 |  1040M |  30 |2080 |  12k|6984 |1539k|  0 | 516k|  15k| 3.786606e+04 |      --      |    Inf |  89.33%
 5037s|115700 | 11427 | 52486k| 453.5 |  1040M |  30 |2080 |  12k|6896 |1540k|  0 | 517k|  15k| 3.786646e+04 |      --      |    Inf |  89.35%
 5041s|115800 | 11415 | 52527k| 453.5 |  1040M |  30 |2080 |  12k|6333 |1541k|  2 | 517k|  15k| 3.786714e+04 |      --      |    Inf |  89.39%
 5045s|115900 | 11409 | 52562k| 453.4 |  1040M |  30 |2080 |  12k|6490 |1542k|  2 | 517k|  15k| 3.786927e+04 |      --      |    Inf |  89.40%
 5048s|116000 | 11401 | 52588k| 453.2 |  1040M |  30 |2080 |  12k|6917 |1543k|  0 | 518k|  15k| 3.787018e+04 |      --      |    Inf |  89.42%
 5051s|116100 | 11380 | 52615k| 453.1 |  1040M |  30 |2080 |  12k|   0 |1543k|  0 | 518k|  15k| 3.787140e+04 |      --      |    Inf |  89.43%
 5055s|116200 | 11372 | 52647k| 453.0 |  1040M |  30 |2080 |  12k|7457 |1544k|  0 | 519k|  15k| 3.787357e+04 |      --      |    Inf |  89.45%
 5058s|116300 | 11368 | 52676k| 452.8 |  1040M |  30 |2080 |  12k|   0 |1545k|  0 | 519k|  15k| 3.787435e+04 |      --      |    Inf |  89.48%
 5061s|116400 | 11373 | 52713k| 452.8 |  1040M |  30 |2080 |  12k|7286 |1546k|  2 | 519k|  15k| 3.787526e+04 |      --      |    Inf |  89.50%
 5065s|116500 | 11364 | 52751k| 452.7 |  1040M |  30 |2080 |  12k|6859 |1546k|  2 | 519k|  15k| 3.787562e+04 |      --      |    Inf |  89.51%
 5069s|116600 | 11376 | 52789k| 452.6 |  1040M |  30 |2080 |  12k|6773 |1547k|  3 | 520k|  15k| 3.787703e+04 |      --      |    Inf |  89.52%
 5073s|116700 | 11372 | 52828k| 452.6 |  1040M |  30 |2080 |  12k|6973 |1548k|  0 | 520k|  15k| 3.787871e+04 |      --      |    Inf |  89.54%
 5077s|116800 | 11374 | 52861k| 452.5 |  1041M |  30 |2080 |  12k|6628 |1549k|  2 | 521k|  15k| 3.787989e+04 |      --      |    Inf |  89.55%
 5080s|116900 | 11373 | 52892k| 452.4 |  1041M |  30 |2080 |  12k|6246 |1550k|  0 | 521k|  15k| 3.788080e+04 |      --      |    Inf |  89.58%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 5083s|117000 | 11358 | 52920k| 452.2 |  1041M |  30 |2080 |  12k|   0 |1550k|  0 | 522k|  15k| 3.788163e+04 |      --      |    Inf |  89.60%
 5086s|117100 | 11349 | 52950k| 452.1 |  1042M |  30 |2080 |  12k|6535 |1551k|  3 | 522k|  15k| 3.788359e+04 |      --      |    Inf |  89.60%
 5090s|117200 | 11345 | 52988k| 452.0 |  1042M |  30 |2080 |  12k|7035 |1552k|  2 | 522k|  15k| 3.788441e+04 |      --      |    Inf |  89.61%
 5094s|117300 | 11333 | 53022k| 451.9 |  1042M |  30 |2080 |  12k|6815 |1553k|  2 | 523k|  15k| 3.788569e+04 |      --      |    Inf |  89.62%
 5098s|117400 | 11317 | 53058k| 451.8 |  1042M |  30 |2080 |  12k|6457 |1554k|  3 | 523k|  15k| 3.788751e+04 |      --      |    Inf |  89.66%
 5101s|117500 | 11303 | 53087k| 451.7 |  1042M |  30 |2080 |  12k|6643 |1554k|  0 | 524k|  15k| 3.788820e+04 |      --      |    Inf |  89.67%
 5105s|117600 | 11293 | 53119k| 451.6 |  1042M |  30 |2080 |  12k|6391 |1555k|  0 | 524k|  15k| 3.789000e+04 |      --      |    Inf |  89.68%
 5108s|117700 | 11275 | 53143k| 451.4 |  1042M |  30 |2080 |  12k|7189 |1555k|  2 | 524k|  15k| 3.789002e+04 |      --      |    Inf |  89.71%
 5112s|117800 | 11265 | 53178k| 451.3 |  1042M |  30 |2080 |  12k|6323 |1556k|  3 | 525k|  15k| 3.789180e+04 |      --      |    Inf |  89.74%
 5115s|117900 | 11257 | 53207k| 451.2 |  1042M |  30 |2080 |  12k|   0 |1557k|  0 | 525k|  15k| 3.789226e+04 |      --      |    Inf |  89.75%
 5118s|118000 | 11259 | 53240k| 451.1 |  1042M |  30 |2080 |  12k|7333 |1558k|  0 | 525k|  15k| 3.789414e+04 |      --      |    Inf |  89.76%
 5122s|118100 | 11249 | 53274k| 451.0 |  1042M |  30 |2080 |  12k|6545 |1559k|  2 | 526k|  15k| 3.789473e+04 |      --      |    Inf |  89.77%
 5125s|118200 | 11239 | 53301k| 450.8 |  1042M |  30 |2080 |  12k|6685 |1559k|  2 | 526k|  15k| 3.789515e+04 |      --      |    Inf |  89.80%
 5129s|118300 | 11235 | 53339k| 450.8 |  1042M |  30 |2080 |  12k|6963 |1560k|  0 | 526k|  15k| 3.789766e+04 |      --      |    Inf |  89.81%
 5133s|118400 | 11234 | 53372k| 450.7 |  1042M |  30 |2080 |  12k|7458 |1561k|  2 | 527k|  15k| 3.789900e+04 |      --      |    Inf |  89.83%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 5137s|118500 | 11231 | 53412k| 450.6 |  1042M |  30 |2080 |  12k|6708 |1562k|  3 | 527k|  15k| 3.790180e+04 |      --      |    Inf |  89.84%
 5141s|118600 | 11233 | 53451k| 450.6 |  1042M |  30 |2080 |  12k|6409 |1563k|  0 | 527k|  15k| 3.790258e+04 |      --      |    Inf |  89.85%
 5145s|118700 | 11222 | 53484k| 450.5 |  1042M |  30 |2080 |  12k|7275 |1563k|  0 | 528k|  15k| 3.790311e+04 |      --      |    Inf |  89.87%
 5149s|118800 | 11211 | 53521k| 450.4 |  1042M |  30 |2080 |  12k|6320 |1564k|  0 | 528k|  15k| 3.790596e+04 |      --      |    Inf |  89.90%
 5153s|118900 | 11203 | 53550k| 450.3 |  1042M |  30 |2080 |  12k|6693 |1565k|  2 | 529k|  15k| 3.790626e+04 |      --      |    Inf |  89.92%
 5157s|119000 | 11183 | 53580k| 450.2 |  1042M |  30 |2080 |  12k|6942 |1566k|  2 | 529k|  15k| 3.790700e+04 |      --      |    Inf |  89.93%
 5160s|119100 | 11163 | 53610k| 450.0 |  1042M |  30 |2080 |  12k|6918 |1566k|  1 | 530k|  15k| 3.790727e+04 |      --      |    Inf |  89.95%
 5163s|119200 | 11157 | 53639k| 449.9 |  1042M |  30 |2080 |  12k|7094 |1567k|  2 | 530k|  15k| 3.790795e+04 |      --      |    Inf |  89.97%
 5167s|119300 | 11161 | 53676k| 449.8 |  1042M |  30 |2080 |  12k|6368 |1568k|  2 | 530k|  15k| 3.790855e+04 |      --      |    Inf |  89.98%
 5171s|119400 | 11154 | 53710k| 449.7 |  1042M |  31 |2080 |  12k|6497 |1569k|  2 | 531k|  15k| 3.790888e+04 |      --      |    Inf |  90.01%
 5174s|119500 | 11142 | 53742k| 449.6 |  1042M |  31 |2080 |  12k|6953 |1570k|  0 | 531k|  15k| 3.790960e+04 |      --      |    Inf |  90.04%
 5178s|119600 | 11138 | 53773k| 449.5 |  1042M |  31 |2080 |  12k|6321 |1570k|  0 | 532k|  15k| 3.790996e+04 |      --      |    Inf |  90.06%
 5182s|119700 | 11148 | 53815k| 449.5 |  1042M |  31 |2080 |  12k|6414 |1571k|  2 | 532k|  15k| 3.791108e+04 |      --      |    Inf |  90.06%
 5184s|119800 | 11133 | 53841k| 449.3 |  1042M |  31 |2080 |  12k|6030 |1572k|  1 | 532k|  15k| 3.791149e+04 |      --      |    Inf |  90.09%
 5188s|119900 | 11123 | 53875k| 449.2 |  1043M |  31 |2080 |  12k|6244 |1572k|  4 | 532k|  15k| 3.791329e+04 |      --      |    Inf |  90.11%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 5191s|120000 | 11120 | 53908k| 449.1 |  1043M |  31 |2080 |  12k|6455 |1574k|  2 | 533k|  15k| 3.791452e+04 |      --      |    Inf |  90.12%
 5195s|120100 | 11096 | 53935k| 449.0 |  1043M |  31 |2080 |  12k|   0 |1574k|  0 | 533k|  15k| 3.791452e+04 |      --      |    Inf |  90.14%
 5198s|120200 | 11083 | 53967k| 448.9 |  1043M |  31 |2080 |  12k|6386 |1575k|  2 | 534k|  15k| 3.791493e+04 |      --      |    Inf |  90.15%
 5202s|120300 | 11096 | 54010k| 448.9 |  1043M |  31 |2080 |  12k|7391 |1576k|  2 | 534k|  15k| 3.791560e+04 |      --      |    Inf |  90.16%
 5205s|120400 | 11079 | 54036k| 448.7 |  1043M |  31 |2080 |  12k|6472 |1577k|  2 | 535k|  15k| 3.791607e+04 |      --      |    Inf |  90.20%
 5209s|120500 | 11075 | 54073k| 448.6 |  1043M |  31 |2080 |  12k|6570 |1578k|  0 | 535k|  15k| 3.791733e+04 |      --      |    Inf |  90.21%
 5214s|120600 | 11072 | 54123k| 448.7 |  1043M |  31 |2080 |  12k|7293 |1578k|  1 | 535k|  15k| 3.791795e+04 |      --      |    Inf |  90.24%
 5218s|120700 | 11075 | 54160k| 448.6 |  1043M |  31 |2080 |  12k|   0 |1579k|  0 | 536k|  15k| 3.791835e+04 |      --      |    Inf |  90.25%
 5221s|120800 | 11072 | 54191k| 448.5 |  1043M |  31 |2080 |  12k|6286 |1580k|  2 | 536k|  15k| 3.791975e+04 |      --      |    Inf |  90.27%
 5224s|120900 | 11058 | 54214k| 448.3 |  1043M |  31 |2080 |  12k|6455 |1581k|  2 | 537k|  15k| 3.792081e+04 |      --      |    Inf |  90.29%
 5227s|121000 | 11054 | 54248k| 448.2 |  1043M |  31 |2080 |  12k|6371 |1582k|  2 | 537k|  15k| 3.792120e+04 |      --      |    Inf |  90.32%
 5230s|121100 | 11055 | 54278k| 448.1 |  1043M |  31 |2080 |  12k|6375 |1582k|  2 | 537k|  15k| 3.792225e+04 |      --      |    Inf |  90.32%
 5234s|121200 | 11047 | 54317k| 448.1 |  1043M |  31 |2080 |  12k|7328 |1583k|  1 | 538k|  15k| 3.792468e+04 |      --      |    Inf |  90.34%
 5237s|121300 | 11041 | 54346k| 447.9 |  1043M |  31 |2080 |  12k|   0 |1584k|  0 | 538k|  15k| 3.792570e+04 |      --      |    Inf |  90.34%
 5241s|121400 | 11032 | 54377k| 447.8 |  1043M |  31 |2080 |  12k|   0 |1584k|  0 | 538k|  15k| 3.792618e+04 |      --      |    Inf |  90.36%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 5244s|121500 | 11037 | 54419k| 447.8 |  1043M |  31 |2080 |  12k|6501 |1585k|  2 | 539k|  15k| 3.792857e+04 |      --      |    Inf |  90.37%
 5248s|121600 | 11028 | 54452k| 447.7 |  1044M |  31 |2080 |  12k|6968 |1586k|  2 | 539k|  15k| 3.792998e+04 |      --      |    Inf |  90.38%
 5251s|121700 | 11015 | 54479k| 447.6 |  1044M |  31 |2080 |  12k|   0 |1587k|  0 | 540k|  15k| 3.793055e+04 |      --      |    Inf |  90.40%
 5254s|121800 | 11007 | 54506k| 447.4 |  1044M |  31 |2080 |  12k|   0 |1587k|  0 | 540k|  15k| 3.793089e+04 |      --      |    Inf |  90.41%
 5257s|121900 | 11011 | 54541k| 447.3 |  1044M |  31 |2080 |  12k|6615 |1588k|  2 | 540k|  16k| 3.793279e+04 |      --      |    Inf |  90.42%
 5260s|122000 | 11005 | 54576k| 447.3 |  1044M |  31 |2080 |  12k|6352 |1589k|  3 | 541k|  16k| 3.793401e+04 |      --      |    Inf |  90.45%
 5263s|122100 | 11000 | 54601k| 447.1 |  1044M |  31 |2080 |  12k|7058 |1590k|  2 | 541k|  16k| 3.793415e+04 |      --      |    Inf |  90.46%
 5266s|122200 | 11002 | 54633k| 447.0 |  1044M |  31 |2080 |  12k|   0 |1591k|  0 | 541k|  16k| 3.793623e+04 |      --      |    Inf |  90.48%
 5269s|122300 | 10990 | 54666k| 446.9 |  1044M |  31 |2080 |  12k|7139 |1591k|  2 | 542k|  16k| 3.793649e+04 |      --      |    Inf |  90.49%
 5272s|122400 | 10996 | 54701k| 446.8 |  1044M |  31 |2080 |  12k|6465 |1592k|  3 | 542k|  16k| 3.793931e+04 |      --      |    Inf |  90.50%
 5276s|122500 | 11006 | 54746k| 446.8 |  1044M |  31 |2080 |  12k|6947 |1593k|  0 | 542k|  16k| 3.794044e+04 |      --      |    Inf |  90.52%
 5279s|122600 | 11000 | 54775k| 446.7 |  1044M |  31 |2080 |  12k|6971 |1594k|  2 | 543k|  16k| 3.794047e+04 |      --      |    Inf |  90.53%
 5282s|122700 | 10993 | 54806k| 446.6 |  1044M |  31 |2080 |  12k|7162 |1595k|  2 | 543k|  16k| 3.794276e+04 |      --      |    Inf |  90.56%
 5285s|122800 | 10977 | 54835k| 446.4 |  1044M |  31 |2080 |  12k|7186 |1595k|  0 | 543k|  16k| 3.794404e+04 |      --      |    Inf |  90.57%
 5288s|122900 | 10969 | 54866k| 446.3 |  1044M |  31 |2080 |  12k|   0 |1596k|  0 | 544k|  16k| 3.794543e+04 |      --      |    Inf |  90.58%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 5291s|123000 | 10969 | 54898k| 446.2 |  1044M |  31 |2080 |  12k|6354 |1597k|  0 | 544k|  16k| 3.794784e+04 |      --      |    Inf |  90.62%
 5294s|123100 | 10962 | 54924k| 446.1 |  1044M |  31 |2080 |  12k|6790 |1597k|  2 | 544k|  16k| 3.794805e+04 |      --      |    Inf |  90.64%
 5297s|123200 | 10948 | 54954k| 446.0 |  1044M |  31 |2080 |  12k|   0 |1598k|  0 | 545k|  16k| 3.794805e+04 |      --      |    Inf |  90.66%
 5300s|123300 | 10944 | 54990k| 445.9 |  1044M |  31 |2080 |  12k|   0 |1599k|  0 | 545k|  16k| 3.794943e+04 |      --      |    Inf |  90.67%
 5303s|123400 | 10940 | 55025k| 445.8 |  1044M |  31 |2080 |  12k|6580 |1600k|  2 | 545k|  16k| 3.795102e+04 |      --      |    Inf |  90.69%
 5306s|123500 | 10938 | 55057k| 445.7 |  1044M |  31 |2080 |  12k|6701 |1601k|  2 | 546k|  16k| 3.795171e+04 |      --      |    Inf |  90.70%
 5310s|123600 | 10931 | 55095k| 445.7 |  1044M |  31 |2080 |  12k|7353 |1602k|  3 | 546k|  16k| 3.795407e+04 |      --      |    Inf |  90.71%
 5313s|123700 | 10938 | 55129k| 445.6 |  1044M |  31 |2080 |  12k|7427 |1603k|  0 | 546k|  16k| 3.795560e+04 |      --      |    Inf |  90.72%
 5317s|123800 | 10922 | 55163k| 445.5 |  1044M |  31 |2080 |  12k|   0 |1603k|  0 | 547k|  16k| 3.795575e+04 |      --      |    Inf |  90.76%
 5321s|123900 | 10932 | 55204k| 445.5 |  1045M |  31 |2080 |  12k|6184 |1604k|  2 | 547k|  16k| 3.795694e+04 |      --      |    Inf |  90.77%
 5324s|124000 | 10933 | 55240k| 445.4 |  1045M |  31 |2080 |  12k|7237 |1605k|  2 | 547k|  16k| 3.795786e+04 |      --      |    Inf |  90.79%
 5327s|124100 | 10939 | 55276k| 445.3 |  1045M |  31 |2080 |  12k|   0 |1606k|  0 | 548k|  16k| 3.795861e+04 |      --      |    Inf |  90.83%
 5331s|124200 | 10950 | 55311k| 445.2 |  1045M |  31 |2080 |  12k|6441 |1607k|  2 | 548k|  16k| 3.795948e+04 |      --      |    Inf |  90.85%
 5334s|124300 | 10930 | 55341k| 445.1 |  1045M |  31 |2080 |  12k|6311 |1607k|  2 | 548k|  16k| 3.796009e+04 |      --      |    Inf |  90.88%
 5337s|124400 | 10931 | 55376k| 445.1 |  1045M |  31 |2080 |  12k|   0 |1608k|  0 | 549k|  16k| 3.796071e+04 |      --      |    Inf |  90.89%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 5340s|124500 | 10936 | 55411k| 445.0 |  1045M |  31 |2080 |  12k|6935 |1609k|  2 | 549k|  16k| 3.796148e+04 |      --      |    Inf |  90.90%
 5343s|124600 | 10919 | 55439k| 444.8 |  1045M |  31 |2080 |  12k|6490 |1610k|  1 | 549k|  16k| 3.796165e+04 |      --      |    Inf |  90.94%
 5346s|124700 | 10903 | 55467k| 444.7 |  1045M |  31 |2080 |  12k|6930 |1610k|  0 | 550k|  16k| 3.796234e+04 |      --      |    Inf |  90.96%
 5350s|124800 | 10907 | 55502k| 444.6 |  1045M |  31 |2080 |  12k|6219 |1611k|  2 | 550k|  16k| 3.796420e+04 |      --      |    Inf |  90.97%
 5352s|124900 | 10890 | 55530k| 444.5 |  1045M |  31 |2080 |  12k|6384 |1612k|  2 | 551k|  16k| 3.796420e+04 |      --      |    Inf |  91.00%
 5356s|125000 | 10879 | 55567k| 444.4 |  1045M |  31 |2080 |  12k|6466 |1613k|  2 | 551k|  16k| 3.796527e+04 |      --      |    Inf |  91.02%
 5360s|125100 | 10882 | 55604k| 444.4 |  1045M |  31 |2080 |  12k|   0 |1614k|  0 | 551k|  16k| 3.796696e+04 |      --      |    Inf |  91.04%
 5363s|125200 | 10881 | 55638k| 444.3 |  1045M |  31 |2080 |  12k|6959 |1614k|  2 | 551k|  16k| 3.796856e+04 |      --      |    Inf |  91.05%
 5366s|125300 | 10860 | 55666k| 444.2 |  1045M |  31 |2080 |  12k|6377 |1615k|  0 | 552k|  16k| 3.796944e+04 |      --      |    Inf |  91.06%
 5369s|125400 | 10850 | 55703k| 444.1 |  1045M |  31 |2080 |  12k|6418 |1616k|  3 | 552k|  16k| 3.797065e+04 |      --      |    Inf |  91.07%
 5373s|125500 | 10849 | 55744k| 444.1 |  1045M |  31 |2080 |  12k|6933 |1617k|  3 | 553k|  16k| 3.797173e+04 |      --      |    Inf |  91.09%
 5377s|125600 | 10851 | 55787k| 444.1 |  1045M |  31 |2080 |  12k|   0 |1618k|  0 | 553k|  16k| 3.797365e+04 |      --      |    Inf |  91.13%
 5380s|125700 | 10839 | 55814k| 443.9 |  1045M |  31 |2080 |  12k|7494 |1618k|  1 | 553k|  16k| 3.797373e+04 |      --      |    Inf |  91.15%
 5384s|125800 | 10834 | 55850k| 443.9 |  1045M |  31 |2080 |  12k|7122 |1619k|  2 | 554k|  16k| 3.797410e+04 |      --      |    Inf |  91.15%
 5387s|125900 | 10828 | 55885k| 443.8 |  1045M |  31 |2080 |  12k|   0 |1620k|  0 | 554k|  16k| 3.797814e+04 |      --      |    Inf |  91.17%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 5390s|126000 | 10808 | 55916k| 443.7 |  1045M |  31 |2080 |  12k|6900 |1621k|  0 | 554k|  16k| 3.798153e+04 |      --      |    Inf |  91.19%
 5394s|126100 | 10807 | 55951k| 443.6 |  1045M |  31 |2080 |  12k|   0 |1622k|  0 | 555k|  16k| 3.798338e+04 |      --      |    Inf |  91.20%
 5398s|126200 | 10815 | 55990k| 443.6 |  1046M |  31 |2080 |  12k|6559 |1623k|  4 | 555k|  16k| 3.798470e+04 |      --      |    Inf |  91.21%
 5401s|126300 | 10800 | 56022k| 443.5 |  1046M |  31 |2080 |  12k|6952 |1624k|  0 | 556k|  16k| 3.798535e+04 |      --      |    Inf |  91.22%
 5404s|126400 | 10795 | 56060k| 443.4 |  1046M |  31 |2080 |  12k|6540 |1625k|  2 | 556k|  16k| 3.798678e+04 |      --      |    Inf |  91.24%
 5408s|126500 | 10795 | 56096k| 443.4 |  1046M |  31 |2080 |  12k|6350 |1626k|  2 | 556k|  16k| 3.798994e+04 |      --      |    Inf |  91.24%
 5411s|126600 | 10793 | 56129k| 443.3 |  1046M |  31 |2080 |  12k|6353 |1626k|  3 | 557k|  16k| 3.799033e+04 |      --      |    Inf |  91.26%
 5414s|126700 | 10786 | 56163k| 443.2 |  1046M |  31 |2080 |  12k|6480 |1627k|  2 | 557k|  16k| 3.799181e+04 |      --      |    Inf |  91.27%
 5419s|126800 | 10783 | 56202k| 443.1 |  1046M |  31 |2080 |  12k|6474 |1628k|  2 | 558k|  16k| 3.799261e+04 |      --      |    Inf |  91.30%
 5422s|126900 | 10774 | 56237k| 443.1 |  1046M |  31 |2080 |  12k|6306 |1629k|  0 | 558k|  16k| 3.799377e+04 |      --      |    Inf |  91.31%
 5425s|127000 | 10767 | 56269k| 443.0 |  1046M |  31 |2080 |  12k|   0 |1630k|  0 | 559k|  16k| 3.799478e+04 |      --      |    Inf |  91.32%
 5429s|127100 | 10765 | 56303k| 442.9 |  1046M |  31 |2080 |  12k|   0 |1631k|  0 | 559k|  16k| 3.799704e+04 |      --      |    Inf |  91.33%
 5433s|127200 | 10759 | 56338k| 442.8 |  1046M |  31 |2080 |  12k|6603 |1632k|  2 | 559k|  16k| 3.799825e+04 |      --      |    Inf |  91.39%
 5436s|127300 | 10748 | 56374k| 442.8 |  1046M |  31 |2080 |  12k|   0 |1633k|  0 | 560k|  16k| 3.799829e+04 |      --      |    Inf |  91.41%
 5440s|127400 | 10751 | 56409k| 442.7 |  1046M |  31 |2080 |  12k|6816 |1634k|  2 | 560k|  16k| 3.799933e+04 |      --      |    Inf |  91.42%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 5443s|127500 | 10739 | 56442k| 442.6 |  1046M |  31 |2080 |  12k|   0 |1634k|  0 | 561k|  16k| 3.800049e+04 |      --      |    Inf |  91.44%
 5447s|127600 | 10740 | 56482k| 442.6 |  1046M |  31 |2080 |  12k|7082 |1635k|  2 | 561k|  16k| 3.800227e+04 |      --      |    Inf |  91.46%
 5450s|127700 | 10734 | 56518k| 442.5 |  1046M |  31 |2080 |  12k|   0 |1636k|  0 | 561k|  16k| 3.800329e+04 |      --      |    Inf |  91.48%
 5453s|127800 | 10730 | 56548k| 442.4 |  1046M |  31 |2080 |  12k|7036 |1637k|  2 | 562k|  16k| 3.800567e+04 |      --      |    Inf |  91.50%
 5457s|127900 | 10725 | 56583k| 442.3 |  1046M |  31 |2080 |  12k|   0 |1638k|  0 | 562k|  16k| 3.800865e+04 |      --      |    Inf |  91.52%
 5460s|128000 | 10712 | 56616k| 442.2 |  1046M |  31 |2080 |  12k|   0 |1639k|  0 | 563k|  16k| 3.800959e+04 |      --      |    Inf |  91.55%
 5464s|128100 | 10709 | 56652k| 442.2 |  1046M |  31 |2080 |  12k|6968 |1640k|  2 | 563k|  16k| 3.801017e+04 |      --      |    Inf |  91.56%
 5467s|128200 | 10707 | 56682k| 442.0 |  1046M |  31 |2080 |  12k|   0 |1640k|  0 | 563k|  16k| 3.801105e+04 |      --      |    Inf |  91.57%
 5470s|128300 | 10705 | 56719k| 442.0 |  1046M |  31 |2080 |  12k|6739 |1641k|  3 | 564k|  16k| 3.801345e+04 |      --      |    Inf |  91.58%
 5474s|128400 | 10695 | 56754k| 441.9 |  1046M |  31 |2080 |  12k|   0 |1642k|  0 | 564k|  16k| 3.801346e+04 |      --      |    Inf |  91.59%
 5477s|128500 | 10683 | 56792k| 441.9 |  1046M |  31 |2080 |  12k|   0 |1643k|  0 | 564k|  16k| 3.801645e+04 |      --      |    Inf |  91.60%
 5481s|128600 | 10679 | 56827k| 441.8 |  1046M |  31 |2080 |  12k|   0 |1644k|  0 | 565k|  16k| 3.801738e+04 |      --      |    Inf |  91.61%
 5484s|128700 | 10675 | 56861k| 441.7 |  1047M |  31 |2080 |  12k|6387 |1645k|  2 | 565k|  16k| 3.802025e+04 |      --      |    Inf |  91.63%
 5487s|128800 | 10671 | 56893k| 441.6 |  1047M |  31 |2080 |  12k|6359 |1646k|  2 | 565k|  16k| 3.802071e+04 |      --      |    Inf |  91.64%
 5491s|128900 | 10669 | 56926k| 441.5 |  1047M |  31 |2080 |  12k|7068 |1646k|  2 | 566k|  16k| 3.802176e+04 |      --      |    Inf |  91.65%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 5494s|129000 | 10669 | 56964k| 441.5 |  1047M |  31 |2080 |  12k|7374 |1647k|  2 | 566k|  16k| 3.802292e+04 |      --      |    Inf |  91.67%
 5497s|129100 | 10659 | 56992k| 441.4 |  1047M |  31 |2080 |  12k|   0 |1648k|  0 | 566k|  16k| 3.802309e+04 |      --      |    Inf |  91.68%
 5501s|129200 | 10646 | 57025k| 441.3 |  1047M |  31 |2080 |  12k|   0 |1649k|  0 | 567k|  16k| 3.802406e+04 |      --      |    Inf |  91.71%
 5504s|129300 | 10634 | 57057k| 441.2 |  1047M |  31 |2080 |  12k|6364 |1650k|  1 | 567k|  16k| 3.802541e+04 |      --      |    Inf |  91.72%
 5507s|129400 | 10630 | 57092k| 441.1 |  1047M |  31 |2080 |  12k|   0 |1651k|  0 | 568k|  16k| 3.802739e+04 |      --      |    Inf |  91.74%
 5511s|129500 | 10627 | 57131k| 441.1 |  1047M |  31 |2080 |  12k|6786 |1651k|  2 | 568k|  16k| 3.802841e+04 |      --      |    Inf |  91.75%
 5515s|129600 | 10622 | 57167k| 441.0 |  1047M |  31 |2080 |  12k|6266 |1652k|  2 | 568k|  16k| 3.802898e+04 |      --      |    Inf |  91.77%
 5518s|129700 | 10607 | 57198k| 440.9 |  1047M |  31 |2080 |  12k|7206 |1653k|  2 | 569k|  16k| 3.803031e+04 |      --      |    Inf |  91.78%
 5521s|129800 | 10604 | 57233k| 440.8 |  1047M |  31 |2080 |  12k|7146 |1654k|  2 | 569k|  16k| 3.803227e+04 |      --      |    Inf |  91.78%
 5525s|129900 | 10594 | 57272k| 440.8 |  1047M |  31 |2080 |  12k|7209 |1655k|  0 | 569k|  16k| 3.803355e+04 |      --      |    Inf |  91.80%
 5528s|130000 | 10595 | 57301k| 440.7 |  1047M |  31 |2080 |  12k|7358 |1656k|  2 | 570k|  16k| 3.803386e+04 |      --      |    Inf |  91.81%
 5531s|130100 | 10588 | 57332k| 440.6 |  1047M |  31 |2080 |  12k|6668 |1656k|  0 | 570k|  16k| 3.803434e+04 |      --      |    Inf |  91.83%
 5535s|130200 | 10571 | 57370k| 440.5 |  1047M |  31 |2080 |  12k|   0 |1657k|  0 | 570k|  16k| 3.803630e+04 |      --      |    Inf |  91.86%
 5538s|130300 | 10570 | 57409k| 440.5 |  1047M |  31 |2080 |  12k|   0 |1658k|  0 | 571k|  16k| 3.803737e+04 |      --      |    Inf |  91.87%
 5541s|130400 | 10563 | 57438k| 440.4 |  1047M |  31 |2080 |  12k|6395 |1659k|  2 | 571k|  16k| 3.803833e+04 |      --      |    Inf |  91.88%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 5544s|130500 | 10552 | 57466k| 440.3 |  1047M |  31 |2080 |  12k|6605 |1660k|  0 | 571k|  16k| 3.803877e+04 |      --      |    Inf |  91.90%
